ID,Text,Labels
7671_19_0,"auf der mit bb7 bezeichneten grundfläche werden gesonderte bestimmungen für zwei übereinander liegende räume getroffen, wobei der raum bis zur brückenkonstruktionsunterkante dem bauland/gemischtes baugebiet - geschäftsviertel mit der bauklasse i in der geschlossenen bauweise und der raum darüber dem verkehrsband zugeordnet wird.","['Bauklasse', 'BauweiseID', 'Planzeichen', 'WidmungInMehrerenEbenen']"
7671_20_0,"auf der mit bb8 bezeichneten grundfläche werden gesonderte bestimmungen für zwei übereinander liegende räume getroffen, wobei der raum bis zur brückenkonstruktionsunterkante der öffentlichen verkehrsfläche und der raum darüber dem verkehrsband zugeordnet wird.","['Planzeichen', 'WidmungInMehrerenEbenen']"
7671_21_0,"auf der mit bb9 bezeichneten grundfläche werden gesonderte bestimmungen für zwei übereinander liegende räume getroffen, wobei der raum bis zur tunnelkonstruktionsoberkante dem verkehrsband und der raum darüber dem bauland p bb5 zugeordnet wird.","['Planzeichen', 'WidmungInMehrerenEbenen']"
7671_22_0,gemäß § 3 wiener kleingartengesetz wird bestimmt: die mit bb10 bezeichnete grundfläche ist der errichtung von gemeinschaftsanlagen zum einstellen von kraftfahrzeugen vorbehalten.,"['AnlageZumEinstellenVorhanden', 'Planzeichen']"
7671_22_1,die befestigten flächen dürfen dabei höchstens 80 % der grundfläche in anspruch nehmen.,['BebauteFlaecheMaxProzentual']
7671_22_2,der abteilungsleiter: dipl.-ing.,[]
7671_22_3,herbert binder senatsrat,[]
7683_0_0,unverkäufliches dienstexemplar!,[]
7683_0_1,magistrat der stadt wien ma 21 a stadtteilplanung und flächennutzung innen-west plandokument 7683 festsetzung des flächenwidmungsplanes und des bebauungsplanes,[]
7683_0_2,"der gemeinderat hat in seiner sitzung am 24. mai 2005, pr. zl. 2161/2005–gsv, den folgenden beschluss gefasst: in festsetzung des flächenwidmungsplanes und des bebauungsplanes für das im antragsplan nr. 7683 mit der rot strichpunktierten linie und der in roter schrift als plangebietsgrenze bezeichneten bezirksgrenze umschriebene gebiet zwischen mariahilfer gürtel (bezirksgrenze), mariahilfer straße, clementinengasse im 15.",['VerkehrsflaecheID']
7683_0_3,"bezirk, kat. g. fünfhaus sowie in festsetzung einer schutzzone gemäß § 7 abs. 1 der bo für wien für teile dieses gebietes werden unter anwendung des § 1 der bo für wien folgende bestimmungen getroffen:",[]
7683_1_0,"die bisher gültigen flächenwidmungspläne und bebauungspläne verlieren, soweit sie innerhalb des gegenständlichen plangebietes liegen, ihre weitere rechtskraft.",[]
7683_3_0,die roten planzeichen gelten als neu festgesetzt.,[]
7683_3_1,"für die rechtliche bedeutung der roten planzeichen ist die beiliegende „zeichenerklärung für den flächenwidmungsplan und den bebauungsplan“ (§§ 4 und 5 der bo für wien) vom 1. oktober 2001 maßgebend, die einen bestandteil dieses beschlusses bildet.",[]
7683_4_0,"für die querschnitte der verkehrsflächen gemäß § 5 abs. 2 lit. c der bo für wien wird bestimmt, dass bei einer straßenbreite ab 11,0 m entlang der fluchtlinien gehsteige mit mindestens 2,0 m breite herzustellen sind.","['AnFluchtlinie', 'GehsteigbreiteMin', 'StrassenbreiteMin']"
7683_4_1,"in der mariahilfer straße ist vorsorge zur pflanzung bzw. erhaltung einer baumreihe, am mariahilfer gürtel ist vorsorge zur pflanzung bzw. erhaltung von zwei baumreihen zu treffen.","['VerkehrsflaecheID', 'VorkehrungBepflanzung']"
7683_5_0,gemäß § 5 abs. 4 der bo für wien wird für das gesamte plangebiet ohne eigene kennzeichnung im plan bestimmt:,['GesamtePlangebiet']
7683_6_0,"an allen öffentlichen verkehrsflächen ist die errichtung von erkern, balkonen und vorragenden loggien an den baulinien untersagt.","['AnFluchtlinie', 'AnOeffentlichenVerkehrsflaechen', 'VorbautenVerbot']"
7683_6_1,"bauelemente, die der gliederung und architektonischen gestaltung der schauseiten der gebäude dienen, dürfen an straßen bis zu einer breite von 16,0 m höchstens 0,6 m, an straßen von mehr als 16,0 m breite höchstens 0,8 m über die baulinie vorragen.","['StrassenbreiteMax', 'StrassenbreiteMin', 'VorstehendeBauelementeAusladungMax']"
7683_7_0,"der höchste punkt des daches der zur errichtung gelangenden gebäude darf mit ausnahme der am mariahilfer gürtel liegenden bauplätze nicht höher als 4,5 m über der tatsächlich ausgeführten gebäudehöhe liegen.","['AbschlussDachMaxBezugGebaeude', 'GebaeudeHoeheArt', 'VerkehrsflaecheID']"
7683_8_0,"bebaubare, von bebauung freibleibende baulandflächen sind mit ausnahme betrieblich benötigter rangier- und zufahrtsflächen gärtnerisch auszugestalten.","['AnordnungGaertnerischeAusgestaltung', 'AusnahmeGaertnerischAuszugestaltende', 'Widmung']"
7683_9_0,pro bauplatz darf nur ein nebengebäude mit einer bebauten fläche von maximal 30 m² errichtet werden.,"['AnzahlGebaeudeMax', 'BebauteFlaecheMaxNebengebaeude', 'GebaeudeBautyp']"
7683_9_1,die dächer der zur errichtung gelangenden nebengebäude sind ab einer größe von 5 m² entsprechend dem stand der technischen wissenschaften als begrünte flachdächer auszubilden.,"['BegruenungDach', 'Dachart', 'DachflaecheMin', 'GebaeudeBautyp']"
7683_9_2,technische bzw. der belichtung dienende aufbauten sind im erforderlichen ausmaß zulässig.,['AufbautenZulaessig']
7683_10_0,"einfriedungen an seitlichen und hinteren grundgrenzen der liegenschaften im bauland, für die die gärtnerische ausgestaltung angeordnet ist, dürfen 2,0 m nicht überragen und ab einer höhe von 0,5 m den freien durchblick nicht hindern.","['AnordnungGaertnerischeAusgestaltung', 'EinfriedungAusgestaltung', 'EinfriedungHoeheGesamt', 'EinfriedungLage', 'Widmung']"
7683_11_0,zur öffentlichen verkehrsfläche mariahilfer gürtel dürfen im erdgeschoss keine hauptfenster von aufenthaltsräumen von wohnungen hergestellt werden.,"['Stockwerk', 'VerbotFensterZuOeffentlichenVerkehrsflaechen', 'VerkehrsflaecheID']"
7683_12_0,gemäß § 5 abs. 4 der bo für wien wird für teile des plangebietes mit eigener kennzeichnung im plan bestimmt:,[]
7683_13_0,auf den mit g bb 1 bezeichneten flächen ist die errichtung von unterirdischen bauten untersagt.,"['ErrichtungGebaeude', 'Planzeichen', 'UnterirdischeBaulichkeiten', 'Widmung']"
7683_14_0,"innerhalb der mit bb 2 bezeichneten flächen sind die dächer der gebäude als begehbare, zu mehr als 50% der dachfläche zu begrünende dachgärten oder dachterrassen auszubilden, wobei deren fußbodenoberkanten nicht höher als die angegebenen gebäudehöhen liegen dürfen.","['AnteilDachbegruenung', 'Dachart', 'Planzeichen']"
7683_15_0,auf den mit bb 3 bezeichneten grundflächen darf das ausmaß der bebauten fläche maximal 50 v. h. des jeweiligen teiles des bauplatzes betragen.,"['BebauteFlaecheMaxProzentual', 'Planzeichen']"
7683_16_0,auf der mit bb 4 bezeichneten fläche ist die errichtung von freiluftanlagen für sport- und spielzwecke zulässig.,"['Nutzungsart', 'Planzeichen']"
7683_17_0,gemäß § 5 abs. 7 und § 4 abs. 3 der bo für wien wird bestimmt:,[]
7683_18_0,auf der mit epk öz bb 5 bezeichneten fläche wird eine widmung in zwei räumen festgesetzt.,"['BBAllgemein', 'Planzeichen', 'Widmung']"
7683_18_1,"der raum bis zu einer höhe von 36,50 m über wiener null wird dem bauland/gemischtes baugebiet zugeordnet, der der errichtung einer anlage zum einstellen von kraftfahrzeugen vorbehalten bleibt.",['WidmungInMehrerenEbenen']
7683_18_2,"der raum darüber wird dem grünland/erholungsgebiet – parkanlage, grundfläche für öffentliche zwecke, zugeordnet.",['WidmungInMehrerenEbenen']
7683_18_3,"der raum über der garagendecke ist so auszubilden, dass darüber die aufbringung eines erdkörpers von 1,65 m mächtigkeit gewährleistet wird.",['VorkehrungBepflanzung']
7683_18_4,der abteilungsleiter: dipl.-ing. klaus vatter senatsrat,[]
7333_0_0,magistrat der stadt wien ma 21 b stadtteilplanung und flächennutzung süd-nordost plandokument 7333 festsetzung des flächenwidmungsplanes und des bebauungsplanes,[]
7333_0_1,"der gemeinderat hat in seiner sitzung am 28. juni 2006, pr. zl. 2370/2006–gsv, den folgenden beschluss gefasst: in festsetzung des flächenwidmungsplanes und des bebauungsplanes für das im antragsplan nr. 7333 mit der rot strichpunktierten linie oder den in roter schrift als „plangebietsgrenze“ bezeichneten fluchtlinien umschriebene gebiet zwischen breitenleer straße, linienzug 1-3 (s 2), linienzug 3-4, linienzug 4-6 (marietta-blau-gasse) und linienzug 6-9 (trasse der ostbahn - laa an der thaya) im 22.",[]
7333_0_2,"bezirk, kat. g. kagran und hirschstetten werden unter anwendung des § 1 der bo für wien folgende bestimmungen getroffen:",[]
7333_1_0,"die bisher gültigen flächenwidmungspläne und bebauungspläne verlieren, soweit sie innerhalb des gegenständlichen plangebietes liegen, ihre weitere rechtskraft.",[]
7333_3_0,die roten planzeichen gelten als neu festgesetzt.,[]
7333_3_1,"für die rechtliche bedeutung der planzeichen ist die beiliegende „zeichenerklärung für den flächenwidmungsplan und den bebauungsplan“ (§§ 4 und 5 bo für wien) vom 1. oktober 2001 maßgebend, die einen bestandteil dieses beschlusses bildet.",[]
7333_4_0,"für die querschnitte der verkehrsflächen gemäß § 5 (2) lit. c der bauordnung für wien wird bestimmt, dass bei einer straßenbreite ab 11,0 m gehsteige mit jeweils mindestens 2,0 m breite, herzustellen sind.","['GehsteigbreiteMin', 'StrassenbreiteMin']"
7333_4_1,die integration von gehsteigen in geh- und radverkehrsanlagen ist zulässig.,[]
7333_4_2,"für die querschnitte des zwerchäckerweges und der siegfried-theiss-gasse wird jeweils die herstellung einer geh- und radverkehrsanlage von mindestens 3,5 m breite bestimmt.","['Nutzungsart', 'OeffentlicheVerkehrsflaecheBreiteMin', 'VerkehrsflaecheID']"
7333_4_3,"für den querschnitt der marietta-blau-gasse wird im abschnitt zwischen clarazetkin-gasse und hilde-hannak-gasse die herstellung einer geh- und radverkehrsanlage von mindestens 5,0 m breite bestimmt.","['Nutzungsart', 'OeffentlicheVerkehrsflaecheBreiteMin', 'VerkehrsflaecheID']"
7333_4_4,"in den übrigen abschnitten der marietta-blau-gasse wird die herstellung einer geh- und radverkehrsanlage von mindestens 3,0 m breite bestimmt.","['Nutzungsart', 'OeffentlicheVerkehrsflaecheBreiteMin', 'VerkehrsflaecheID']"
7333_4_5,"bei den vollständig innerhalb des plangebietes liegenden verkehrsflächen mit einer straßenbreite ab 14,0 m bis unter 16,0 m (ausgenommen zwerchäckerweg) ist vorsorge für die pflanzung von jeweils einer baumreihe, bei einer straßenbreite ab 16,0 m ist vorsorge für die pflanzung von jeweils zwei baumreihen, zu treffen.","['StrassenbreiteMin', 'StrassenbreiteVonBis', 'VorkehrungBepflanzung']"
7333_4_6,"für den querschnitt der breitenleer straße wird bestimmt, dass innerhalb des plangebietes vorsorge für die pflanzung von einer baumreihe zu treffen ist.","['VerkehrsflaecheID', 'VorkehrungBepflanzung']"
7333_5_0,gemäß § 5 (4) der bauordnung für wien wird für das gesamte plangebiet ohne eigene kennzeichnung im plan bestimmt:,[]
7333_6_0,"ab einer größe von 500 m² sind flachdächer bis zu einer neigung von 5 grad, entsprechend dem stand der technischen wissenschaften, im ausmaß von mindestens 50 % zu begrünen.","['AnteilDachbegruenung', 'Dachart', 'DachneigungMax']"
7333_6_1,technische bzw. der belichtung dienende aufbauten sind im erforderlichen ausmaß zulässig.,['AufbautenZulaessig']
7333_7_0,die im plan in prozentsätzen angegebenen beschränkungen der baulichen ausnützbarkeit beziehen sich jeweils auf die mit diesen prozentsätzen bezeichneten und durch fluchtlinien umgrenzten flächen.,[]
7333_7_1,bei teilung dieser flächen auf verschiedene bauplätze beziehen sich die angegebenen prozentsätze auf die jeweils in diese bauplätze entfallenden teile der bezeichneten flächen.,[]
7333_8_0,gemäß § 5 (4) der bauordnung für wien wird für teile des plangebietes mit eigener kennzeichnung im plan (bb) bestimmt:,[]
7333_9_0,auf den mit bb1 bezeichneten grundflächen ist die unterbrechung der geschlossenen bauweise zulässig.,"['Planzeichen', 'UnterbrechungGeschlosseneBauweise']"
7333_10_0,"auf der mit ekz bb2 bezeichneten grundfläche ist die errichtung von fachmärkten zulässig, wobei die von räumen gemäß § 7 c abs. 1 bo für wien in anspruch genommene gesamtfläche in summe 10.500 m² nicht überschreiten darf.","['BBAllgemein', 'Planzeichen']"
7333_10_1,"die größe von bauplätzen hat dabei mindestens 20.000 m² zu betragen, wobei auf diesen bauplätzen in summe höchstens 230 stellplätze hergestellt werden dürfen.",['StellplatzMax']
7333_11_0,"auf der mit ekz bb3 bezeichneten grundfläche ist die errichtung von fachmärkten zulässig, wobei die von räumen gemäß § 7 c abs. 1 bo für wien in anspruch genommene gesamtfläche in summe 8.500 m² nicht überschreiten darf.","['BBAllgemein', 'Planzeichen']"
7333_11_1,"die größe von bauplätzen hat dabei mindestens 8.000 m² zu betragen, wobei auf diesen bauplätzen in summe höchstens 205 stellplätze hergestellt werden dürfen.",['StellplatzMax']
7333_12_0,"auf der mit ekz bb4 bezeichneten grundfläche ist die errichtung von fachmärkten zulässig, wobei die von räumen gemäß § 7 c abs. 1 bo für wien in anspruch genommene gesamtfläche in summe 6.500 m² nicht überschreiten darf.","['BBAllgemein', 'Planzeichen']"
7333_12_1,"die größe von bauplätzen hat dabei mindestens 5.000 m² zu betragen, wobei auf diesen bauplätzen in summe höchstens 85 stellplätze hergestellt werden dürfen.",['StellplatzMax']
7333_13_0,"auf der mit ekz bb5 bezeichneten grundfläche ist die errichtung von fachmärkten zulässig, wobei die von räumen gemäß § 7 c abs. 1 bo für wien in anspruch genommene gesamtfläche in summe 4.500 m² nicht überschreiten darf.","['BBAllgemein', 'Planzeichen']"
7333_13_1,"die größe von bauplätzen hat dabei mindestens 5.000 m² zu betragen, wobei auf diesen bauplätzen in summe höchstens 75 stellplätze hergestellt werden dürfen.",['StellplatzMax']
7333_14_0,"auf der mit ekz bb6 bezeichneten grundfläche ist die errichtung von fachmärkten zulässig, wobei die von räumen gemäß § 7 c abs. 1 bo für wien in anspruch genommene gesamtfläche in summe 6.000 m² nicht überschreiten darf.","['BBAllgemein', 'Planzeichen']"
7333_14_1,"die größe von bauplätzen hat dabei mindestens 10.000 m² zu betragen, wobei auf diesen bauplätzen in summe höchstens 105 stellplätze hergestellt werden dürfen.",['StellplatzMax']
7333_15_0,auf den mit bb7 bezeichneten grundflächen sind im niveau zur errichtung gelangende anlagen zum einstellen von kraftfahrzeugen im ausmaß von mindestens 10 % gärtnerisch auszugestalten.,"['AnlageZumEinstellenVorhanden', 'AnordnungGaertnerischeAusgestaltungProzentual', 'Planzeichen']"
7333_16_0,auf den mit p bb8 bezeichneten und der errichtung von anlagen zum abstellen von kraftfahrzeugen vorbehaltenen grundflächen ist die errichtung von ober- und unterirdischen gebäuden untersagt.,"['AnlageZumEinstellenVorhanden', 'BBAllgemein', 'ErrichtungGebaeude', 'Planzeichen', 'VonBebauungFreizuhalten']"
7333_16_1,mindestens,[]
7333_18_0,entlang der mit bb9 bezeichneten verkehrsfluchtlinie ist die errichtung einer vollflächigen lärmschutzwand zulässig.,"['AnFluchtlinie', 'EinfriedungAusgestaltung', 'Planzeichen']"
7333_18_1,im fall einer transparenten ausführung sind vorkehrungen zum vogelschutz zu treffen.,['EinfriedungAusgestaltung']
7333_19_0,"unter anwendung von § 4 abs. 3 und § 5 abs. 7 der bo für wien werden in teilen des plangebietes (bb) für unterschiedliche, übereinander liegende räume widmungen gemäß § 4 abs. 2 bzw. bestimmungen gemäß § 5 abs. 2, § 5 abs. 3 bzw. § 5 abs. 4 bo für wien wie folgt festgelegt: auf der mit bb10 bezeichneten grundfläche wird bestimmt, dass der raum bis zur unterkante der brückenkonstruktion dem bauland/gemischtes baugebiet als anlage zum abstellen von kraftfahrzeugen im niveau und der raum darüber dem verkehrsband zugeordnet wird.","['Planzeichen', 'WidmungInMehrerenEbenen']"
7333_20_0,die gemäß plandokument pd 7631 (beschluss des gemeinderates vom,[]
7333_21_0,"dezember 2003, pr. zl. 5235/03-gsv) verhängte zeitlich begrenzte bausperre nach § 8 abs. 2 der bo für wien wird durch diesen beschluss für den bereich des plangebietes aufgehoben.",[]
7333_21_1,der abteilungsleiter: dipl.-ing.,[]
7333_21_2,herbert binder senatsrat,[]
7278_0_0,unverkäufliches dienstexemplar!,[]
7278_0_1,m a g i s t r a t d e r s t a d t w i e n ma 21 c stadtteilplanung und flächennutzung nordost plandokument 7278 festsetzung des flächenwidmungsplanes und des bebauungsplanes,[]
7278_0_2,"der gemeinderat hat in seiner sitzung am 28. jänner 2000, pr. zi. 447 gpz/99, den folgenden beschluß gefaßt: in festsetzung.des flächenwidmungsplanes und des bebauungsplanes für das im antragsplan nr. 7278 mit der rot strichpunktierten linie oder den in roter schrift als „plangebietsgrenze"" bezeichneten fluchtlinien-umschriebene gebiet zwischen brünner straße, linienzug 1-12, gerasdorfer straße und hanreitergasse im 21.",[]
7278_0_3,"bezirk, kat. g. großjedlersdorf i werden unter anwendung des § l der bö für wien folgende bestimmungen getroffen:",[]
